ID,Age,Gender,Marital Status,Income Level,Purchase History,Coverage,Premium,Education Level,Geographic Information,Occupation,Behavioral Data,Interactions with Customer Service,Insurance Products Owned,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Cluster
2167,25,Female,Single,2302.492314,12/25/2023,39139.6,1462.498,Master's Degree,Andaman and Nicobar Islands,Lawyer,policy3,Email,policy5,Group,In-Person Meeting,Email,Weekends,Mandarin,1
2168,42,Male,Married,1243.436317,3/15/2021,11908.7,164.325,Associate Degree,Uttar Pradesh,Manager,policy4,Email,policy3,Family,In-Person Meeting,Mail,Weekends,English,2
2169,56,Male,Married,5367.610508,3/19/2014,5036.3,36.831,Master's Degree,Madhya Pradesh,Manager,policy5,Mobile App,policy3,Group,Mail,Phone,Weekends,Spanish,3
2170,53,Female,Married,4210.090273,3/30/2014,41290.8,250.471,High School Diploma,Telangana,Lawyer,policy4,Mobile App,policy5,Family,Mail,Email,Weekends,German,3
2171,44,Male,Married,3015.967245,7/23/2022,36738.7,970.413,Associate Degree,Bihar,Salesperson,policy2,Chat,policy1,Group,Mail,In-Person Meeting,Weekends,Mandarin,2
2172,40,Male,Divorced,2354.401606,10/17/2024,28924.1,546.147,Doctorate,Punjab,Entrepreneur,policy1,Chat,policy3,Business,Text,Mail,Afternoon,English,2
2173,32,Male,Single,2453.715131,10/25/2022,9571.4,420.181,Doctorate,Haryana,Lawyer,policy1,Phone,policy2,Family,Phone,In-Person Meeting,Evening,French,1
2174,45,Female,Divorced,6431.220651,2/28/2022,36381.6,137.976,Doctorate,Madhya Pradesh,Entrepreneur,policy3,Chat,policy3,Business,Text,Email,Morning,Mandarin,4
2175,40,Male,Married,3602.721611,1/12/2023,10008.1,261.298,Doctorate,Andaman and Nicobar Islands,Nurse,policy1,Mobile App,policy4,Family,Phone,Phone,Weekends,Spanish,2
2176,43,Female,Married,5568.66809,6/30/2023,29426.9,77.454,High School Diploma,Dadra and Nagar Haveli,Entrepreneur,policy3,Email,policy5,Family,Mail,Phone,Morning,English,4
2177,36,Female,Divorced,10498.37587,5/2/2023,35017.8,81.066,Associate Degree,Haryana,Nurse,policy2,Mobile App,policy3,Family,In-Person Meeting,In-Person Meeting,Anytime,German,4
2178,20,Male,Single,2275.013747,7/23/2023,49723.7,1934.555,Associate Degree,Madhya Pradesh,Engineer,policy4,Chat,policy1,Family,Email,Phone,Afternoon,German,1
2179,50,Male,Divorced,4802.726126,12/10/2016,48201.5,410.041,High School Diploma,Andhra Pradesh,Artist,policy1,Mobile App,policy4,Family,Mail,Text,Weekends,English,3
2180,40,Female,Married,3990.381206,7/27/2024,14045.3,253.575,Doctorate,Andhra Pradesh,Manager,policy4,Email,policy1,Group,Email,Mail,Weekends,German,2
2181,37,Female,Divorced,9754.199931,12/17/2021,21235.7,63.535,Associate Degree,Chandigarh,Artist,policy3,In-Person,policy3,Group,Email,Phone,Evening,Mandarin,4
2182,38,Male,Single,10735.76234,5/22/2021,24012.8,75.325,Master's Degree,Gujarat,Salesperson,policy4,In-Person,policy4,Business,Email,In-Person Meeting,Anytime,Mandarin,4
2183,28,Male,Single,2061.370967,10/14/2024,37271,1634.286,High School Diploma,Haryana,Lawyer,policy2,In-Person,policy2,Individual,Email,In-Person Meeting,Weekends,Mandarin,1
2184,26,Male,Married,2721.292637,5/27/2024,41765.4,2068.11,Bachelor's Degree,Lakshadweep,Doctor,policy3,Phone,policy5,Individual,Email,Text,Anytime,Mandarin,1
2185,34,Female,Married,3401.765042,11/22/2022,26012.4,456.089,Bachelor's Degree,Kerala,Artist,policy3,Mobile App,policy5,Individual,In-Person Meeting,Mail,Anytime,English,2
2186,31,Female,Divorced,7202.668772,12/19/2024,24871.5,62.403,Doctorate,Andaman and Nicobar Islands,Entrepreneur,policy1,Chat,policy1,Group,In-Person Meeting,Email,Anytime,French,4
2187,23,Female,Separated,1504.705898,3/31/2025,40889.6,1513.428,Associate Degree,Puducherry,Salesperson,policy3,In-Person,policy4,Group,Email,Mail,Evening,English,1
2188,43,Female,Divorced,2788.840445,7/27/2023,8240.2,147.021,Associate Degree,Maharashtra,Manager,policy2,In-Person,policy5,Business,Phone,Text,Weekends,German,2
2189,34,Male,Widowed,7713.64643,6/24/2023,35794.6,109.036,Doctorate,Goa,Nurse,policy4,Chat,policy5,Individual,Phone,Mail,Weekends,Spanish,4
2190,28,Female,Single,2568.67644,3/22/2024,18463.3,604.421,High School Diploma,Lakshadweep,Artist,policy2,Mobile App,policy3,Business,Text,Email,Weekends,English,1
2191,45,Male,Married,2177.713214,1/31/2024,26280.2,682.843,High School Diploma,Himachal Pradesh,Lawyer,policy2,Mobile App,policy3,Business,Mail,Phone,Morning,Mandarin,2
2192,48,Female,Married,5380.406468,4/12/2013,44281.8,307.824,Doctorate,Uttar Pradesh,Doctor,policy3,In-Person,policy3,Group,Mail,Text,Weekends,German,3
2193,25,Female,Married,1558.603659,6/24/2024,25333.9,1205.934,Associate Degree,Telangana,Nurse,policy3,Phone,policy3,Business,Text,In-Person Meeting,Anytime,Mandarin,1
2194,54,Female,Widowed,5206.717656,12/20/2024,39491.2,331.268,High School Diploma,Gujarat,Entrepreneur,policy3,Mobile App,policy2,Family,Text,Mail,Weekends,Mandarin,3
2195,40,Female,Married,4040.734322,5/10/2022,36286.3,781.594,High School Diploma,Punjab,Doctor,policy5,Mobile App,policy3,Group,Email,Phone,Anytime,German,2
2196,25,Female,Single,2181.603154,6/3/2022,46717,1745.292,Master's Degree,Maharashtra,Salesperson,policy3,Mobile App,policy5,Family,Mail,Mail,Morning,Spanish,1
2197,72,Male,Widowed,4478.939035,6/12/2022,15704.1,139.902,Master's Degree,Telangana,Artist,policy4,In-Person,policy1,Business,Text,Phone,Weekends,German,3
2198,20,Male,Single,2112.526345,6/21/2024,19610.6,837.834,Doctorate,Bihar,Nurse,policy3,Phone,policy3,Business,In-Person Meeting,Mail,Evening,French,1
2199,27,Male,Married,1599.362924,7/2/2022,18660.2,622.144,Doctorate,Kerala,Artist,policy3,Phone,policy1,Group,In-Person Meeting,Text,Weekends,German,1
2200,40,Female,Married,3712.436728,1/13/2021,28445.3,252.721,Bachelor's Degree,West Bengal,Artist,policy1,Chat,policy4,Group,Text,Email,Evening,French,3
2201,35,Female,Married,3305.484784,10/6/2024,46805.8,1277.268,Bachelor's Degree,Himachal Pradesh,Salesperson,policy3,Mobile App,policy4,Group,Phone,In-Person Meeting,Weekends,German,2
2202,61,Male,Married,4107.818351,7/11/2023,34449.9,310.437,High School Diploma,Chandigarh,Entrepreneur,policy2,Mobile App,policy2,Individual,Email,Mail,Weekends,German,3
2203,39,Male,Married,2212.213651,6/17/2023,43310,999.71,Bachelor's Degree,Lakshadweep,Salesperson,policy2,Chat,policy4,Individual,Mail,Text,Morning,French,2
2204,35,Female,Married,8081.385377,9/3/2021,32285.9,129.782,Master's Degree,Tripura,Manager,policy1,Phone,policy2,Individual,In-Person Meeting,Phone,Afternoon,Spanish,4
2205,58,Male,Widowed,3190.044949,1/1/2023,43833.3,387.729,Bachelor's Degree,Daman and Diu,Manager,policy3,In-Person,policy5,Business,In-Person Meeting,Phone,Morning,German,3
2206,35,Male,Married,1901.442877,9/9/2023,14226.8,253.733,Associate Degree,Haryana,Artist,policy2,Mobile App,policy2,Business,Text,Email,Morning,Mandarin,2
2207,55,Male,Widowed,3816.38386,4/25/2016,43377.5,394.108,Associate Degree,Lakshadweep,Doctor,policy3,Phone,policy5,Business,In-Person Meeting,In-Person Meeting,Anytime,English,3
2208,28,Male,Divorced,9737.368424,8/15/2021,47297,50.257,High School Diploma,Uttarakhand,Artist,policy4,Mobile App,policy2,Group,Mail,Phone,Afternoon,Mandarin,4
2209,36,Male,Married,3762.160541,3/12/2022,16796.1,192.855,Doctorate,Himachal Pradesh,Teacher,policy3,In-Person,policy1,Family,Phone,Phone,Afternoon,German,2
2210,33,Female,Divorced,1569.5033,2/20/2024,9481.6,99.095,Associate Degree,Himachal Pradesh,Nurse,policy2,Mobile App,policy2,Group,In-Person Meeting,Email,Afternoon,French,2
2211,22,Male,Single,1381.910969,10/30/2024,15023.5,704.353,Doctorate,Dadra and Nagar Haveli,Entrepreneur,policy3,In-Person,policy5,Family,Phone,Email,Evening,French,1
2212,37,Female,Divorced,8041.674622,6/13/2024,48003.7,55.629,Associate Degree,Chhattisgarh,Teacher,policy5,Mobile App,policy1,Business,Phone,Mail,Weekends,English,4
2213,42,Male,Married,1598.094127,4/4/2023,9622,109.913,Doctorate,Chhattisgarh,Teacher,policy3,Chat,policy1,Individual,Phone,Phone,Weekends,German,2
2214,32,Male,Married,3394.133716,6/18/2019,20324.5,580.112,Master's Degree,Punjab,Engineer,policy2,Email,policy1,Group,Phone,Email,Weekends,English,2
2215,53,Male,Widowed,7053.247483,4/12/2023,48335.4,200.237,High School Diploma,Chandigarh,Salesperson,policy3,Mobile App,policy5,Individual,In-Person Meeting,Mail,Anytime,English,4
2216,32,Male,Married,1889.309764,2/5/2024,5934.8,204.947,Doctorate,Chandigarh,Lawyer,policy5,Email,policy5,Individual,Text,Mail,Evening,French,1
2217,40,Male,Divorced,5263.930021,4/27/2022,35005.3,134.45,Doctorate,Chhattisgarh,Salesperson,policy4,Email,policy5,Business,Email,In-Person Meeting,Morning,English,4
2218,49,Female,Married,3954.080487,2/10/2021,22687.2,290.39,Doctorate,Tripura,Entrepreneur,policy1,In-Person,policy2,Family,Mail,In-Person Meeting,Weekends,German,2
2219,38,Female,Married,4292.306507,2/19/2021,34013.4,911.002,Doctorate,West Bengal,Lawyer,policy2,Email,policy3,Individual,Phone,Phone,Afternoon,Mandarin,2
2220,56,Female,Widowed,3744.169512,12/9/2021,12290.2,82.552,Bachelor's Degree,Madhya Pradesh,Nurse,policy3,Mobile App,policy5,Business,In-Person Meeting,Text,Weekends,Mandarin,3
2221,47,Female,Divorced,3084.983647,5/5/2023,39363,832.822,Bachelor's Degree,Telangana,Engineer,policy2,Email,policy1,Family,Email,In-Person Meeting,Weekends,German,2
2222,22,Female,Single,2229.054695,10/4/2023,21019.6,817.137,High School Diploma,Punjab,Lawyer,policy3,Email,policy2,Family,Text,In-Person Meeting,Afternoon,German,1
2223,33,Female,Divorced,9753.842512,4/5/2024,44699.1,185.067,High School Diploma,Himachal Pradesh,Manager,policy1,Chat,policy3,Group,In-Person Meeting,Phone,Morning,English,4
2224,51,Female,Widowed,3928.773244,10/11/2024,39752.6,271.49,Doctorate,Daman and Diu,Doctor,policy3,Email,policy3,Group,In-Person Meeting,Email,Evening,French,3
2225,37,Female,Married,9214.854437,9/26/2024,24768.7,101.54,Doctorate,Lakshadweep,Artist,policy3,Chat,policy3,Individual,Email,Phone,Afternoon,Spanish,4
2226,32,Female,Divorced,2713.715238,1/24/2020,13438.1,289.079,Bachelor's Degree,Tamil Nadu,Manager,policy5,Email,policy2,Business,Text,Mail,Evening,German,2
2227,29,Female,Single,2032.73752,9/1/2022,46768.2,1560.2,Doctorate,Manipur,Salesperson,policy2,Mobile App,policy3,Business,Text,Email,Weekends,English,1
2228,20,Male,Single,2105.525558,9/2/2024,45370.4,1797.551,Master's Degree,Assam,Entrepreneur,policy2,Phone,policy5,Family,Email,Mail,Evening,French,1
2229,61,Male,Married,5186.681899,12/8/2021,35732.2,273.22,Master's Degree,Bihar,Teacher,policy4,Chat,policy2,Individual,In-Person Meeting,Mail,Weekends,Spanish,3
2230,44,Female,Married,4445.680172,2/21/2020,30999.4,387.794,High School Diploma,Sikkim,Entrepreneur,policy2,Chat,policy2,Business,Text,In-Person Meeting,Afternoon,Mandarin,2
2231,45,Male,Married,2186.989768,12/8/2024,5860.5,143.583,High School Diploma,Chhattisgarh,Entrepreneur,policy2,Email,policy2,Group,Phone,Phone,Morning,French,2
2232,37,Male,Married,2620.754352,5/20/2023,6999.1,86.539,Doctorate,Bihar,Teacher,policy3,Phone,policy1,Group,Text,In-Person Meeting,Weekends,German,2
2233,26,Female,Separated,3753.279077,10/26/2023,19752.2,87.884,Doctorate,Lakshadweep,Entrepreneur,policy4,Mobile App,policy5,Group,Mail,Phone,Anytime,Mandarin,4
2234,39,Male,Single,3333.023253,5/4/2020,8387,150.171,Doctorate,Gujarat,Salesperson,policy2,Mobile App,policy3,Group,Text,Email,Weekends,Mandarin,2
2235,25,Male,Single,1033.470202,3/4/2024,30695.1,1058.255,High School Diploma,Bihar,Artist,policy3,In-Person,policy4,Group,Mail,Text,Weekends,German,1
2236,48,Female,Widowed,3757.21669,10/31/2023,34161.9,298.593,Doctorate,Jharkhand,Manager,policy3,Email,policy1,Business,Text,Mail,Morning,English,3
2237,39,Female,Divorced,7075.807543,8/21/2024,42674.9,113.649,Bachelor's Degree,Madhya Pradesh,Lawyer,policy3,In-Person,policy3,Group,Email,Phone,Morning,French,4
2238,40,Female,Divorced,2469.350616,7/21/2019,24637.5,440.098,Doctorate,Nagaland,Doctor,policy3,Mobile App,policy3,Group,Mail,Mail,Anytime,Spanish,2
2239,24,Male,Single,2148.183079,7/22/2024,45892.3,2283.346,Bachelor's Degree,Sikkim,Nurse,policy3,In-Person,policy1,Group,Mail,Mail,Evening,German,1
2240,58,Male,Married,4362.00282,2/22/2018,11567.9,113.65,Master's Degree,Karnataka,Salesperson,policy1,Mobile App,policy5,Business,Email,In-Person Meeting,Morning,German,3
2241,29,Male,Married,1663.872557,1/19/2025,18940.7,716.302,Doctorate,Haryana,Engineer,policy5,Mobile App,policy5,Group,Phone,Mail,Weekends,Mandarin,1
2242,39,Female,Divorced,10601.14917,4/22/2024,28650.2,138.668,Master's Degree,Odisha,Teacher,policy1,Mobile App,policy3,Business,Mail,Phone,Morning,French,4
2243,41,Male,Married,3234.490213,1/8/2025,37508.7,560.273,Bachelor's Degree,Arunachal Pradesh,Doctor,policy4,Email,policy1,Family,Text,In-Person Meeting,Morning,French,2
2244,57,Female,Widowed,5037.300618,6/28/2020,34590.1,219.345,Associate Degree,Daman and Diu,Manager,policy3,Phone,policy2,Group,Phone,Text,Weekends,Mandarin,3
2245,33,Female,Divorced,3129.041676,11/25/2023,18768.6,390.499,High School Diploma,Odisha,Salesperson,policy3,Mobile App,policy5,Individual,Phone,Mail,Afternoon,German,2
2246,26,Male,Single,1703.672401,7/31/2024,22867.7,971.372,Master's Degree,Dadra and Nagar Haveli,Doctor,policy2,Mobile App,policy1,Individual,Phone,Mail,Weekends,German,1
2247,23,Male,Single,8198.335883,12/21/2023,28206.1,42.91,Doctorate,Andhra Pradesh,Artist,policy5,Email,policy5,Individual,Mail,Phone,Morning,French,4
2248,38,Male,Married,2143.26268,9/8/2024,23690.7,679.593,Doctorate,Meghalaya,Lawyer,policy3,Mobile App,policy3,Individual,Mail,Phone,Evening,German,2
2249,62,Male,Married,4913.814834,7/9/2018,8346.1,50.589,Doctorate,Tamil Nadu,Salesperson,policy3,Mobile App,policy5,Business,Phone,Email,Weekends,French,3
2250,60,Male,Single,4948.444062,8/27/2023,14947.7,91.958,High School Diploma,Lakshadweep,Lawyer,policy3,Chat,policy2,Group,Text,Email,Morning,French,3
2251,50,Female,Widowed,3622.702347,5/31/2020,48512.6,438.844,Bachelor's Degree,Uttarakhand,Teacher,policy3,In-Person,policy1,Business,Email,In-Person Meeting,Evening,German,3
2252,31,Male,Married,3977.146311,7/2/2022,23764.7,360.554,Doctorate,Meghalaya,Entrepreneur,policy3,Mobile App,policy2,Individual,Text,In-Person Meeting,Evening,French,2
2253,45,Female,Married,9635.137949,12/21/2024,43260.1,202.642,Associate Degree,Chhattisgarh,Artist,policy2,Phone,policy1,Group,Email,In-Person Meeting,Weekends,English,4
2254,19,Female,Single,2166.293351,12/16/2024,25115.2,846.48,Doctorate,Puducherry,Lawyer,policy2,Email,policy4,Individual,Email,Text,Afternoon,Spanish,1
2255,35,Female,Divorced,4786.093951,7/23/2022,32504.9,802.887,Bachelor's Degree,Maharashtra,Lawyer,policy4,Email,policy2,Group,Phone,Email,Weekends,French,2
2256,36,Male,Married,3419.789989,12/12/2024,22958.7,232.027,Bachelor's Degree,Andaman and Nicobar Islands,Lawyer,policy1,In-Person,policy3,Business,Mail,Phone,Evening,French,2
2257,21,Female,Single,1323.021656,4/9/2024,27857.6,1197.68,Master's Degree,Arunachal Pradesh,Nurse,policy2,Mobile App,policy2,Individual,Email,Phone,Evening,French,1
2258,49,Female,Divorced,10746.48209,5/10/2021,34596.6,69.391,Master's Degree,Chandigarh,Artist,policy2,Email,policy4,Business,Email,Phone,Afternoon,French,4
2259,37,Female,Single,6867.013781,4/4/2024,17171.6,40.681,Doctorate,Sikkim,Entrepreneur,policy5,Mobile App,policy5,Individual,Text,Mail,Weekends,French,4
2260,32,Male,Single,1432.838551,12/3/2024,27055.2,1068.481,Bachelor's Degree,Madhya Pradesh,Artist,policy1,Chat,policy1,Business,In-Person Meeting,Text,Afternoon,French,1
2261,34,Male,Married,2432.133822,4/17/2023,9476,210.645,Bachelor's Degree,Arunachal Pradesh,Lawyer,policy1,In-Person,policy2,Family,In-Person Meeting,Text,Weekends,Mandarin,2
2262,31,Male,Married,2492.424321,12/17/2023,32373.4,489.786,High School Diploma,Jharkhand,Doctor,policy3,Chat,policy3,Individual,Text,Mail,Anytime,German,2
2263,27,Female,Separated,1412.724759,8/14/2023,25319.6,804.72,Master's Degree,Bihar,Nurse,policy5,Email,policy5,Group,Text,Phone,Afternoon,French,1
2264,25,Male,Single,2088.707527,8/8/2022,38562.1,1722.03,Bachelor's Degree,Goa,Artist,policy2,In-Person,policy1,Family,Text,In-Person Meeting,Morning,French,1
2265,42,Male,Married,2987.667898,11/27/2019,6933.7,187.563,Doctorate,Delhi,Lawyer,policy5,Chat,policy3,Group,Text,Mail,Weekends,Spanish,2
2266,29,Female,Single,5712.126115,1/16/2025,46335.6,229.502,Master's Degree,Tamil Nadu,Nurse,policy4,Mobile App,policy2,Family,Mail,Phone,Afternoon,Mandarin,4
2267,25,Female,Single,1599.51924,7/14/2022,43105,2026.975,Master's Degree,Tamil Nadu,Artist,policy4,Mobile App,policy4,Family,In-Person Meeting,In-Person Meeting,Evening,German,1
2268,39,Female,Married,3460.920399,4/19/2023,28673.1,723.965,High School Diploma,Himachal Pradesh,Nurse,policy3,Chat,policy5,Group,In-Person Meeting,Text,Anytime,French,2
2269,47,Female,Married,3605.743273,7/26/2021,27406.2,153.695,Associate Degree,Delhi,Doctor,policy5,Chat,policy3,Business,Phone,Text,Weekends,Mandarin,3
2270,38,Male,Divorced,2010.461789,4/12/2023,26610.1,602.664,Doctorate,Chandigarh,Engineer,policy2,Chat,policy2,Individual,Text,Mail,Evening,French,2
2271,28,Male,Single,1625.212936,10/11/2024,38461.8,1507.277,Associate Degree,Rajasthan,Salesperson,policy2,Mobile App,policy5,Family,Mail,Text,Weekends,German,1
2272,44,Male,Single,3188.686852,3/29/2025,42239.7,617.613,Doctorate,Himachal Pradesh,Lawyer,policy3,Phone,policy1,Business,Email,Email,Afternoon,German,2
2273,48,Male,Married,2717.269061,3/8/2024,45818.9,707.394,Doctorate,Assam,Artist,policy1,Mobile App,policy2,Group,Text,In-Person Meeting,Morning,Spanish,2
2274,42,Female,Divorced,4214.250077,4/17/2023,7908.4,236.703,Doctorate,Meghalaya,Doctor,policy5,Phone,policy4,Individual,Email,Text,Morning,German,2
2275,60,Male,Married,5788.125694,9/15/2019,39859.4,297.606,Doctorate,Sikkim,Artist,policy1,Email,policy4,Group,In-Person Meeting,Email,Weekends,French,3
2276,27,Female,Divorced,9445.577988,7/25/2022,31187.8,52.49,Bachelor's Degree,Goa,Artist,policy3,Mobile App,policy3,Individual,Mail,Phone,Afternoon,Mandarin,4
2277,27,Male,Divorced,8862.520349,2/2/2023,18901.1,58.228,High School Diploma,Delhi,Engineer,policy1,Chat,policy5,Group,In-Person Meeting,Text,Anytime,English,4
2278,67,Male,Married,3382.244475,12/20/2018,40379.1,355.972,Associate Degree,Andhra Pradesh,Nurse,policy3,Phone,policy4,Group,Mail,Email,Morning,Mandarin,3
2279,28,Female,Married,1614.302643,5/8/2024,39518.6,1723.894,Master's Degree,Tamil Nadu,Artist,policy1,In-Person,policy5,Family,Phone,Phone,Afternoon,French,1
2280,21,Male,Married,1319.363803,6/17/2023,13007.7,443.932,Associate Degree,Odisha,Lawyer,policy2,In-Person,policy5,Business,Phone,Email,Morning,Mandarin,1
2281,35,Female,Married,3394.492723,6/30/2019,16961.9,475.259,High School Diploma,Jharkhand,Manager,policy1,Mobile App,policy5,Family,Text,Phone,Weekends,English,2
2282,50,Male,Widowed,2958.842095,2/19/2022,14993.1,397.442,Doctorate,West Bengal,Artist,policy5,In-Person,policy3,Individual,Email,Text,Morning,French,2
2283,47,Female,Married,3287.239879,2/14/2023,26570.5,227.67,Bachelor's Degree,Haryana,Teacher,policy3,Phone,policy5,Business,Mail,Email,Morning,Mandarin,3
2284,37,Female,Divorced,1664.391727,9/15/2019,11848.7,172.95,High School Diploma,Nagaland,Doctor,policy2,Chat,policy3,Individual,Phone,Email,Anytime,French,2
2285,51,Female,Married,2987.460256,1/10/2023,8094.9,230.289,Bachelor's Degree,Tripura,Manager,policy2,Email,policy1,Group,Email,Phone,Anytime,French,2
2286,32,Female,Single,2214.084789,6/12/2023,13131.7,509.354,Bachelor's Degree,Uttar Pradesh,Entrepreneur,policy2,In-Person,policy3,Family,Phone,In-Person Meeting,Weekends,French,1
2287,57,Female,Married,4602.200453,12/27/2017,21943.9,121.09,High School Diploma,Rajasthan,Teacher,policy3,Mobile App,policy4,Group,Text,In-Person Meeting,Weekends,Spanish,3
2288,53,Male,Single,4353.718518,7/9/2024,22717,180.096,Doctorate,Andaman and Nicobar Islands,Teacher,policy1,Phone,policy1,Group,Email,Phone,Morning,Spanish,3
2289,36,Female,Divorced,10414.69997,1/15/2022,34908.7,134.629,Master's Degree,Arunachal Pradesh,Lawyer,policy1,Chat,policy3,Family,Phone,In-Person Meeting,Evening,Spanish,4
2290,42,Male,Married,1831.802714,1/9/2020,12835.6,242.028,Doctorate,Tamil Nadu,Nurse,policy1,Mobile App,policy1,Individual,Email,Mail,Evening,French,2
2291,27,Female,Divorced,5967.119384,1/18/2025,37886.4,122.576,Master's Degree,Mizoram,Manager,policy2,Chat,policy1,Family,Mail,Mail,Weekends,German,4
2292,44,Female,Married,4585.647557,12/11/2022,21386.4,303.904,Doctorate,Meghalaya,Doctor,policy4,In-Person,policy2,Business,Mail,In-Person Meeting,Afternoon,English,2
2293,28,Female,Divorced,913.5605689,9/30/2020,43419.3,1275.938,Associate Degree,Arunachal Pradesh,Salesperson,policy2,Mobile App,policy4,Group,Text,Email,Weekends,Mandarin,2
2294,49,Male,Married,2524.297324,12/6/2023,11361,160.603,Master's Degree,Gujarat,Engineer,policy4,Mobile App,policy5,Business,Email,Phone,Morning,French,2
2295,27,Female,Single,1663.834578,5/5/2023,13465.4,562.933,Doctorate,Puducherry,Teacher,policy3,Mobile App,policy5,Business,Mail,Email,Anytime,French,1
2296,49,Male,Divorced,4373.048446,10/20/2023,36218.8,98.228,Master's Degree,Chhattisgarh,Manager,policy2,Mobile App,policy1,Group,Email,In-Person Meeting,Morning,Mandarin,4
2297,38,Female,Divorced,6787.39284,1/16/2025,21793.2,105.67,Master's Degree,Andaman and Nicobar Islands,Lawyer,policy3,In-Person,policy2,Business,Email,In-Person Meeting,Anytime,Mandarin,4
2298,52,Male,Widowed,3631.654024,4/1/2014,5317.4,28.267,Bachelor's Degree,Delhi,Artist,policy3,Email,policy3,Business,Mail,Mail,Evening,English,3
2299,66,Female,Widowed,4945.434861,2/23/2018,27736.9,262.424,Doctorate,Andaman and Nicobar Islands,Salesperson,policy3,Phone,policy5,Business,Email,In-Person Meeting,Evening,Spanish,3
2300,56,Female,Married,3295.948542,1/15/2022,35994.5,259.96,Master's Degree,Tamil Nadu,Manager,policy1,Email,policy2,Business,In-Person Meeting,In-Person Meeting,Afternoon,Mandarin,3
2301,40,Male,Divorced,2019.236045,8/23/2020,8863.5,208.741,Master's Degree,Odisha,Salesperson,policy1,Phone,policy1,Business,Text,Phone,Anytime,English,2
2302,42,Male,Divorced,4559.647598,12/22/2022,24878.4,525.527,Associate Degree,Andaman and Nicobar Islands,Manager,policy5,Phone,policy1,Group,Mail,Email,Morning,Mandarin,2
2303,25,Female,Married,2521.950387,1/21/2020,5741.5,155.153,Associate Degree,Mizoram,Lawyer,policy2,Mobile App,policy4,Business,Phone,Email,Morning,German,2
2304,45,Male,Married,2560.187743,11/6/2019,32215.8,484.727,Doctorate,Uttarakhand,Nurse,policy2,Mobile App,policy2,Individual,Email,Mail,Afternoon,French,2
2305,33,Female,Divorced,5682.901466,2/13/2022,14649.6,19.984,Master's Degree,Assam,Nurse,policy1,Chat,policy2,Business,Mail,Mail,Evening,German,4
2306,42,Male,Married,3835.092239,5/26/2024,23672,218.786,High School Diploma,Maharashtra,Salesperson,policy4,Mobile App,policy3,Business,Phone,Phone,Afternoon,Mandarin,3
2307,72,Male,Married,4647.902388,11/22/2014,22844.6,196.415,Associate Degree,Andaman and Nicobar Islands,Salesperson,policy4,Mobile App,policy1,Business,Mail,Email,Weekends,English,3
2308,41,Female,Divorced,7222.559195,12/31/2022,46850.3,46.896,Associate Degree,Sikkim,Salesperson,policy1,In-Person,policy1,Family,Email,In-Person Meeting,Weekends,Mandarin,4
2309,40,Male,Married,2969.395425,2/18/2020,20760.8,400.823,Bachelor's Degree,Bihar,Doctor,policy1,Chat,policy2,Family,Email,Mail,Weekends,Mandarin,2
2310,47,Male,Widowed,3667.646094,6/18/2013,42708.2,244.292,Associate Degree,Odisha,Lawyer,policy1,Email,policy3,Family,Phone,Phone,Evening,German,3
2311,55,Female,Married,5556.142467,8/8/2024,6656.2,51.441,Master's Degree,Delhi,Teacher,policy4,Email,policy3,Business,In-Person Meeting,Phone,Morning,English,3
2312,43,Male,Divorced,1532.083388,2/8/2021,9069.5,244.981,Bachelor's Degree,Andaman and Nicobar Islands,Engineer,policy2,Phone,policy1,Business,Email,Mail,Anytime,German,2
2313,42,Male,Married,2295.765682,2/24/2021,37882.1,517.805,Doctorate,Arunachal Pradesh,Nurse,policy1,Chat,policy1,Business,In-Person Meeting,In-Person Meeting,Afternoon,German,2
2314,43,Male,Married,3383.086616,6/25/2021,26360.6,378.481,High School Diploma,Rajasthan,Doctor,policy3,Email,policy3,Group,Mail,In-Person Meeting,Afternoon,German,2
2315,45,Male,Divorced,8503.708333,8/7/2024,25106.8,42.749,Master's Degree,Telangana,Artist,policy3,Mobile App,policy5,Individual,Text,Phone,Evening,Spanish,4
2316,26,Male,Divorced,5072.279948,7/31/2022,24678.7,69.198,Master's Degree,Delhi,Manager,policy5,Phone,policy5,Business,Text,Phone,Evening,English,4
2317,36,Male,Single,2316.582055,9/19/2021,21861.6,388.58,Master's Degree,Uttarakhand,Lawyer,policy3,Mobile App,policy1,Family,Email,Phone,Morning,English,2
2318,51,Female,Single,2731.987678,2/9/2021,30107.1,162.417,Doctorate,Madhya Pradesh,Lawyer,policy2,Email,policy4,Business,Mail,In-Person Meeting,Afternoon,French,3
2319,41,Female,Single,6995.075085,1/30/2024,29765.2,57.371,Bachelor's Degree,Delhi,Engineer,policy1,Mobile App,policy3,Group,Mail,In-Person Meeting,Anytime,French,4
2320,48,Female,Widowed,4404.937644,3/15/2018,9086,61.072,Associate Degree,Rajasthan,Artist,policy3,Phone,policy5,Business,In-Person Meeting,In-Person Meeting,Evening,Mandarin,3
2321,28,Female,Single,1593.3122,7/6/2022,42471,1485.393,Associate Degree,Madhya Pradesh,Lawyer,policy2,Mobile App,policy2,Group,In-Person Meeting,In-Person Meeting,Afternoon,English,1
