ID,Age,Gender,Marital Status,Income Level,Purchase History,Coverage,Premium,Education Level,Geographic Information,Occupation,Behavioral Data,Interactions with Customer Service,Insurance Products Owned,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Cluster
1930,45,Female,Married,2452.07379,9/25/2018,49028.4,1254.951,Master's Degree,Assam,Nurse,policy2,Email,policy5,Business,Mail,Mail,Evening,Mandarin,2
1941,43,Male,Married,1844.056587,10/3/2018,21709.3,345.767,High School Diploma,Rajasthan,Engineer,policy1,Phone,policy2,Family,In-Person Meeting,In-Person Meeting,Weekends,English,2
1943,35,Female,Married,2641.889692,4/5/2019,43292.3,1148.855,High School Diploma,Goa,Salesperson,policy2,Mobile App,policy2,Group,Mail,In-Person Meeting,Afternoon,Spanish,2
1948,37,Female,Married,3751.909233,1/2/2019,37899.6,1088.086,High School Diploma,Himachal Pradesh,Doctor,policy3,Mobile App,policy4,Individual,Phone,In-Person Meeting,Weekends,English,2
1950,35,Male,Divorced,2804.767897,8/1/2018,19726.5,285.899,Associate Degree,Chhattisgarh,Entrepreneur,policy5,Phone,policy5,Group,Phone,In-Person Meeting,Morning,German,2
1951,43,Male,Married,2374.245068,9/3/2017,28977.9,731.578,Bachelor's Degree,Delhi,Artist,policy3,Phone,policy2,Business,Mail,Phone,Morning,English,2
1952,44,Female,Married,3316.64379,4/28/2018,43851.8,882.238,Doctorate,Mizoram,Artist,policy2,Email,policy5,Family,In-Person Meeting,Email,Weekends,French,2
1956,45,Male,Divorced,2440.002499,9/30/2018,25274.7,347.74,Doctorate,Arunachal Pradesh,Nurse,policy2,Chat,policy3,Business,Text,Text,Evening,German,2
1958,38,Female,Divorced,4747.217526,1/6/2020,36627.5,1053.638,Associate Degree,Maharashtra,Salesperson,policy3,Chat,policy1,Group,Phone,Email,Morning,English,2
1961,36,Female,Married,3195.913237,8/16/2022,29113.3,636.685,Master's Degree,West Bengal,Teacher,policy3,In-Person,policy3,Business,In-Person Meeting,Mail,Weekends,German,2
1964,43,Female,Married,1753.962307,9/27/2023,42085.8,1042.003,High School Diploma,Tamil Nadu,Salesperson,policy1,In-Person,policy4,Business,Text,In-Person Meeting,Weekends,Spanish,2
1966,45,Female,Widowed,1655.587249,1/9/2019,46475.8,829.045,Master's Degree,Haryana,Lawyer,policy5,Phone,policy4,Group,Email,In-Person Meeting,Morning,Spanish,2
1968,47,Female,Divorced,2450.153706,11/5/2021,11121.5,308.328,Bachelor's Degree,Punjab,Lawyer,policy3,Phone,policy2,Individual,Mail,Email,Morning,Spanish,2
1971,36,Male,Divorced,4007.745183,12/7/2023,39061.5,455.251,Bachelor's Degree,Uttarakhand,Doctor,policy2,Mobile App,policy4,Individual,Phone,Email,Evening,French,2
1974,41,Male,Married,2507.779437,1/11/2022,40890.6,1090.086,Associate Degree,Goa,Nurse,policy1,Mobile App,policy2,Group,In-Person Meeting,Phone,Morning,Spanish,2
1977,39,Male,Married,2699.084719,7/21/2019,9845.6,215.193,High School Diploma,Bihar,Doctor,policy2,Chat,policy1,Business,Email,Phone,Afternoon,Spanish,2
1979,38,Female,Widowed,4297.927366,5/30/2021,29218.8,714.146,Master's Degree,Uttarakhand,Teacher,policy3,In-Person,policy4,Group,Phone,Mail,Afternoon,French,2
1980,34,Male,Divorced,2285.869025,12/21/2017,33302.2,732.184,High School Diploma,Bihar,Nurse,policy5,Chat,policy2,Family,Text,Mail,Afternoon,German,2
1983,38,Female,Married,3925.374364,3/15/2016,11226.1,314.873,Doctorate,West Bengal,Manager,policy2,Mobile App,policy3,Business,In-Person Meeting,In-Person Meeting,Anytime,French,2
1984,42,Male,Married,2308.201917,3/15/2016,18324.1,445.788,Doctorate,Madhya Pradesh,Artist,policy5,In-Person,policy2,Family,Phone,Email,Afternoon,Mandarin,2
1985,36,Female,Married,2206.70087,6/7/2019,19352.1,526.298,High School Diploma,Nagaland,Teacher,policy2,In-Person,policy4,Family,Phone,Mail,Afternoon,German,2
1986,44,Female,Married,2694.058374,1/27/2020,27817.4,473.574,Associate Degree,Nagaland,Artist,policy1,In-Person,policy1,Individual,Text,In-Person Meeting,Morning,English,2
1988,44,Male,Divorced,3570.733927,10/20/2016,32906.7,405.794,Master's Degree,Andaman and Nicobar Islands,Artist,policy3,Email,policy5,Business,In-Person Meeting,Phone,Anytime,French,2
1990,28,Female,Divorced,2725.634213,1/10/2017,34342.3,1012.274,Master's Degree,Kerala,Engineer,policy2,Chat,policy5,Group,In-Person Meeting,Text,Morning,English,2
1992,29,Male,Divorced,4042.004063,7/21/2023,38836.5,1090.718,High School Diploma,Himachal Pradesh,Manager,policy5,Email,policy3,Family,Mail,Phone,Evening,Mandarin,2
1994,47,Male,Divorced,2681.428771,11/8/2016,44645.2,641.744,Associate Degree,Meghalaya,Entrepreneur,policy2,Phone,policy2,Business,Phone,Mail,Weekends,German,2
1996,48,Female,Married,3254.487286,12/8/2021,17225.8,301.296,Doctorate,Madhya Pradesh,Engineer,policy3,Mobile App,policy2,Group,In-Person Meeting,Mail,Morning,Mandarin,2
2000,43,Male,Married,3854.832492,8/9/2022,31597.6,514.989,High School Diploma,West Bengal,Manager,policy5,Email,policy5,Business,Text,Text,Weekends,French,2
2004,37,Female,Married,3563.269844,8/21/2015,15709.6,402.014,High School Diploma,Uttarakhand,Entrepreneur,policy4,Phone,policy2,Family,Text,Mail,Afternoon,French,2
2009,42,Female,Married,3766.354317,1/12/2016,12084.3,242.763,Master's Degree,Jharkhand,Nurse,policy3,Chat,policy4,Family,Text,Text,Weekends,French,2
2010,38,Male,Divorced,3057.113507,11/28/2022,25244,292.295,Bachelor's Degree,Tamil Nadu,Manager,policy5,In-Person,policy3,Business,Mail,Text,Evening,French,2
2015,38,Male,Married,3573.928456,3/18/2021,48268,1395.838,Bachelor's Degree,Odisha,Entrepreneur,policy3,In-Person,policy2,Business,Mail,Mail,Weekends,French,2
2020,37,Female,Single,2923.081214,4/22/2017,24746.7,344.62,Doctorate,Maharashtra,Doctor,policy2,Mobile App,policy3,Business,Phone,Mail,Weekends,English,2
2027,40,Male,Divorced,3061.166055,4/15/2020,15723.7,255.413,High School Diploma,Mizoram,Doctor,policy5,In-Person,policy4,Group,In-Person Meeting,Text,Weekends,Mandarin,2
2028,40,Male,Married,3102.543881,6/20/2015,32900.3,939.752,Master's Degree,Odisha,Nurse,policy3,In-Person,policy5,Business,Phone,Text,Anytime,French,2
2032,44,Female,Single,3541.787832,8/17/2018,38017,529.694,Master's Degree,Telangana,Salesperson,policy4,Chat,policy2,Family,Text,Mail,Afternoon,French,2
2036,34,Male,Married,2433.739753,5/18/2016,21299.3,583.886,Bachelor's Degree,Assam,Nurse,policy3,Mobile App,policy3,Group,Mail,In-Person Meeting,Weekends,German,2
2039,43,Female,Divorced,1936.635722,4/24/2022,30792.7,726.482,Doctorate,Himachal Pradesh,Entrepreneur,policy2,Chat,policy3,Group,Text,Phone,Afternoon,French,2
2043,39,Male,Single,3272.479376,1/25/2024,7567.5,136.436,Doctorate,Andhra Pradesh,Manager,policy5,Chat,policy4,Individual,Phone,Email,Afternoon,French,2
2044,40,Female,Married,1685.49503,10/22/2015,38710.8,520.036,Associate Degree,Uttar Pradesh,Entrepreneur,policy1,Chat,policy3,Group,Text,In-Person Meeting,Weekends,French,2
2046,45,Male,Divorced,3497.113705,11/14/2016,45447,988.927,Associate Degree,Uttar Pradesh,Artist,policy4,In-Person,policy1,Family,In-Person Meeting,Mail,Afternoon,Spanish,2
2049,41,Male,Married,1999.957395,5/12/2017,40923.2,589.827,Doctorate,Meghalaya,Manager,policy5,Email,policy2,Group,Text,Text,Morning,English,2
2053,36,Male,Married,3079.470595,1/2/2018,30484,746.613,Bachelor's Degree,Uttar Pradesh,Doctor,policy1,Chat,policy2,Family,In-Person Meeting,Email,Morning,Mandarin,2
2057,37,Male,Married,3195.384242,6/25/2018,18603.9,555.357,Associate Degree,Odisha,Salesperson,policy3,Mobile App,policy5,Group,Email,Mail,Evening,German,2
2058,45,Female,Married,3489.89213,10/13/2016,14771.8,347.889,Associate Degree,Andaman and Nicobar Islands,Teacher,policy5,Phone,policy3,Group,Email,In-Person Meeting,Anytime,English,2
2060,38,Female,Divorced,2787.182571,2/7/2024,26991.1,627.153,High School Diploma,West Bengal,Salesperson,policy1,Chat,policy5,Family,Mail,Text,Weekends,French,2
2062,39,Female,Divorced,3351.087098,5/25/2018,31601,617.705,Doctorate,Puducherry,Entrepreneur,policy1,Mobile App,policy5,Family,Phone,In-Person Meeting,Anytime,English,2
2064,32,Female,Married,3383.721082,8/24/2016,38859.3,1021.953,Associate Degree,Maharashtra,Lawyer,policy1,Mobile App,policy4,Group,Email,In-Person Meeting,Evening,German,2
2066,38,Female,Married,2140.329404,6/1/2017,16361.3,392.553,Master's Degree,West Bengal,Doctor,policy1,In-Person,policy4,Business,Email,In-Person Meeting,Weekends,Spanish,2
2069,36,Male,Married,2990.875355,2/11/2020,37549.7,618.466,High School Diploma,Karnataka,Nurse,policy2,Chat,policy2,Group,Mail,Phone,Evening,German,2
2071,36,Female,Married,3237.138207,6/1/2020,23238.5,589.599,Bachelor's Degree,Delhi,Salesperson,policy2,Phone,policy3,Group,Phone,Phone,Morning,English,2
2088,51,Male,Divorced,3238.470423,5/29/2023,45708.5,1062.114,Bachelor's Degree,Bihar,Engineer,policy1,In-Person,policy3,Group,Phone,Mail,Weekends,French,2
2093,41,Male,Divorced,2159.699362,4/13/2016,11641.8,282.919,Associate Degree,Assam,Salesperson,policy3,Mobile App,policy1,Family,Mail,In-Person Meeting,Evening,French,2
2100,45,Female,Married,1801.343019,12/22/2015,37776.2,967.231,Associate Degree,Arunachal Pradesh,Salesperson,policy4,Mobile App,policy1,Group,Mail,Email,Afternoon,French,2
2103,33,Male,Divorced,2249.99535,7/22/2016,10584.1,251.708,Associate Degree,Tripura,Artist,policy3,In-Person,policy3,Family,Email,Email,Afternoon,Spanish,2
2109,40,Male,Single,2263.804627,3/27/2018,37042.7,492.227,Associate Degree,Uttarakhand,Teacher,policy5,Chat,policy2,Group,Text,Text,Weekends,Mandarin,2
2116,46,Male,Married,2275.128451,12/26/2021,12280.5,294.029,Doctorate,Telangana,Manager,policy1,Email,policy5,Business,Mail,Mail,Evening,German,2
2126,37,Male,Married,3069.692253,11/13/2023,46576.3,533.517,High School Diploma,Telangana,Engineer,policy3,Phone,policy3,Business,Mail,Mail,Anytime,German,2
2130,30,Female,Divorced,3821.412751,8/27/2020,21147.5,425.936,Doctorate,Himachal Pradesh,Teacher,policy5,Email,policy1,Group,Text,Text,Afternoon,Mandarin,2
2132,45,Female,Single,2446.483266,2/16/2016,34146.4,622.282,Doctorate,Assam,Manager,policy3,Mobile App,policy5,Business,Mail,Text,Afternoon,German,2
2136,30,Male,Married,2853.084709,5/6/2020,26476.4,445.92,Doctorate,Mizoram,Doctor,policy3,Chat,policy1,Group,Email,Mail,Anytime,German,2
2137,43,Male,Married,3444.074131,5/20/2018,11666.8,128.432,High School Diploma,Puducherry,Manager,policy4,Chat,policy3,Group,In-Person Meeting,Email,Weekends,German,2
2138,37,Female,Married,4342.445826,7/13/2018,28541.9,665.895,Associate Degree,Andaman and Nicobar Islands,Artist,policy4,Chat,policy4,Family,Email,In-Person Meeting,Morning,Mandarin,2
2141,45,Male,Divorced,2195.61795,8/4/2015,6326.1,81.821,Doctorate,Tamil Nadu,Doctor,policy3,Mobile App,policy1,Group,Mail,In-Person Meeting,Morning,Spanish,2
2142,35,Male,Married,3547.182016,10/23/2023,36566.5,602.857,Master's Degree,Chhattisgarh,Doctor,policy3,Phone,policy4,Family,Phone,In-Person Meeting,Evening,Spanish,2
2151,44,Male,Married,3438.94858,5/13/2021,13227.9,349.584,Master's Degree,Lakshadweep,Manager,policy1,In-Person,policy3,Group,Email,In-Person Meeting,Morning,English,2
2153,44,Female,Married,2530.683697,1/9/2024,8602.7,222.424,Bachelor's Degree,Mizoram,Salesperson,policy3,In-Person,policy5,Group,Phone,Mail,Evening,German,2
2154,42,Female,Divorced,2736.191685,12/21/2020,38811.3,872.477,Master's Degree,Sikkim,Doctor,policy1,Email,policy3,Group,Email,In-Person Meeting,Weekends,French,2
2155,39,Female,Single,3036.869182,2/25/2024,45192.7,1139.001,Bachelor's Degree,Mizoram,Entrepreneur,policy2,Chat,policy1,Family,Email,Text,Morning,Mandarin,2
2165,47,Male,Divorced,1922.207572,4/5/2022,41380.9,1078.831,High School Diploma,Kerala,Artist,policy4,Phone,policy5,Family,In-Person Meeting,Text,Weekends,Spanish,2
2168,42,Male,Married,1243.436317,6/6/2016,11908.7,164.325,Associate Degree,Uttar Pradesh,Manager,policy4,Email,policy3,Family,In-Person Meeting,Mail,Weekends,English,2
2171,44,Male,Married,3015.967245,2/10/2019,36738.7,970.413,Associate Degree,Bihar,Salesperson,policy2,Chat,policy1,Group,Mail,In-Person Meeting,Weekends,Mandarin,2
2172,40,Male,Divorced,2354.401606,5/12/2023,28924.1,546.147,Doctorate,Punjab,Entrepreneur,policy1,Chat,policy3,Business,Text,Mail,Afternoon,English,2
2175,40,Male,Married,3602.721611,7/11/2016,10008.1,261.298,Doctorate,Andaman and Nicobar Islands,Nurse,policy1,Mobile App,policy4,Family,Phone,Phone,Weekends,Spanish,2
2180,40,Female,Married,3990.381206,9/1/2017,14045.3,253.575,Doctorate,Andhra Pradesh,Manager,policy4,Email,policy1,Group,Email,Mail,Weekends,German,2
2185,34,Female,Married,3401.765042,1/31/2020,26012.4,456.089,Bachelor's Degree,Kerala,Artist,policy3,Mobile App,policy5,Individual,In-Person Meeting,Mail,Anytime,English,2
2188,43,Female,Divorced,2788.840445,8/22/2019,8240.2,147.021,Associate Degree,Maharashtra,Manager,policy2,In-Person,policy5,Business,Phone,Text,Weekends,German,2
2191,45,Male,Married,2177.713214,5/8/2016,26280.2,682.843,High School Diploma,Himachal Pradesh,Lawyer,policy2,Mobile App,policy3,Business,Mail,Phone,Morning,Mandarin,2
2195,40,Female,Married,4040.734322,1/8/2022,36286.3,781.594,High School Diploma,Punjab,Doctor,policy5,Mobile App,policy3,Group,Email,Phone,Anytime,German,2
2,61,Female,Widowed,2844.447947,5/31/1994,16321.8,124.187,Master's Degree,Punjab,Doctor,policy5,Mobile App,policy4,Family,In-Person Meeting,Text,Evening,German,3
8,60,Female,Married,4129.08387,4/1/1995,32332.6,232.475,High School Diploma,Tripura,Salesperson,policy1,In-Person,policy2,Group,Mail,Email,Weekends,German,3
14,47,Female,Widowed,3596.407038,12/8/2007,39998.2,203.053,Bachelor's Degree,Assam,Artist,policy3,Mobile App,policy1,Business,Email,Email,Morning,French,3
19,62,Female,Widowed,4261.551702,10/12/1992,9601.5,51.166,Bachelor's Degree,Manipur,Teacher,policy4,Mobile App,policy2,Individual,In-Person Meeting,Phone,Anytime,Spanish,3
28,62,Female,Married,3296.240039,8/20/1991,25860.6,163.895,High School Diploma,Uttarakhand,Engineer,policy3,Mobile App,policy5,Business,Email,Text,Afternoon,Mandarin,3
29,51,Female,Married,4232.723376,6/2/1991,29983.6,295.742,Associate Degree,Dadra and Nagar Haveli,Salesperson,policy3,Phone,policy4,Group,Email,Email,Anytime,Spanish,3
31,55,Female,Widowed,3480.926198,5/11/2002,16322.1,158.961,Master's Degree,Maharashtra,Nurse,policy3,Chat,policy3,Group,Phone,In-Person Meeting,Weekends,German,3
33,65,Female,Widowed,3993.571898,9/15/2006,33381.6,224.022,Associate Degree,Bihar,Manager,policy1,In-Person,policy1,Group,Text,Phone,Evening,Spanish,3
35,72,Female,Married,5317.433492,5/5/2008,46954.3,454.147,Associate Degree,Chandigarh,Lawyer,policy5,In-Person,policy1,Business,Text,Mail,Weekends,Spanish,3
44,54,Female,Widowed,4918.540344,11/8/2006,20294.8,175.491,Bachelor's Degree,Manipur,Artist,policy3,Phone,policy3,Family,Phone,In-Person Meeting,Afternoon,German,3
47,45,Female,Widowed,4052.117477,12/23/2011,10101.2,63.689,Associate Degree,Andaman and Nicobar Islands,Lawyer,policy1,Phone,policy2,Business,In-Person Meeting,Email,Morning,Spanish,3
58,54,Female,Widowed,3603.96899,1/5/2015,41256.6,347.337,High School Diploma,Haryana,Salesperson,policy2,Mobile App,policy5,Group,Mail,Phone,Evening,German,3
62,65,Female,Single,3596.537875,11/1/2005,46656.1,284.071,Doctorate,Delhi,Entrepreneur,policy1,Phone,policy1,Business,Phone,In-Person Meeting,Evening,French,3
67,55,Female,Widowed,4219.567624,5/1/1999,35726.8,250.689,High School Diploma,Delhi,Salesperson,policy5,Mobile App,policy2,Family,Email,Mail,Anytime,Mandarin,3
74,67,Female,Widowed,2983.253301,4/17/1995,41965.3,348.382,Associate Degree,Andhra Pradesh,Lawyer,policy2,Mobile App,policy1,Individual,Phone,Text,Morning,German,3
75,66,Male,Widowed,4933.704995,6/25/2009,33981.9,253.303,High School Diploma,Karnataka,Manager,policy5,In-Person,policy1,Business,Email,Email,Weekends,Mandarin,3
82,66,Female,Married,5077.60701,6/30/2009,24961.8,191.772,Bachelor's Degree,Karnataka,Entrepreneur,policy1,Email,policy3,Group,In-Person Meeting,Phone,Afternoon,English,3
99,63,Male,Widowed,3468.537324,9/28/1992,37589.7,250.283,Master's Degree,Chhattisgarh,Entrepreneur,policy1,Mobile App,policy1,Family,Text,In-Person Meeting,Evening,German,3
103,66,Male,Married,5606.051769,4/22/2010,10865.5,69.732,High School Diploma,Tamil Nadu,Engineer,policy2,Phone,policy3,Group,Phone,Mail,Weekends,German,3
106,48,Female,Married,3834.979809,2/19/1999,17645.7,99.246,Bachelor's Degree,Lakshadweep,Manager,policy2,Phone,policy2,Family,In-Person Meeting,In-Person Meeting,Weekends,German,3
109,46,Male,Widowed,4231.174946,10/23/2002,27690.5,265.778,Doctorate,Uttar Pradesh,Nurse,policy5,Chat,policy2,Group,In-Person Meeting,In-Person Meeting,Afternoon,French,3
110,62,Male,Divorced,2285.209988,3/27/2005,41463.3,376.932,Doctorate,Bihar,Teacher,policy1,Mobile App,policy1,Group,Mail,Email,Morning,Mandarin,3
113,83,Female,Widowed,3765.547705,6/26/2012,43035,239.954,Master's Degree,Himachal Pradesh,Nurse,policy5,In-Person,policy1,Family,Email,Mail,Weekends,Mandarin,3
117,56,Female,Single,3811.577112,5/25/2007,35286.2,249.24,Associate Degree,Delhi,Salesperson,policy5,Email,policy3,Individual,Text,Phone,Weekends,English,3
118,53,Female,Divorced,4488.930732,12/11/2005,16077.6,126.981,Doctorate,Punjab,Teacher,policy5,Mobile App,policy2,Business,Text,In-Person Meeting,Morning,Mandarin,3
122,56,Male,Single,2634.303696,2/2/2006,42245.4,211.565,Doctorate,Tamil Nadu,Lawyer,policy3,Email,policy1,Group,Mail,Phone,Weekends,Spanish,3
125,63,Female,Single,3124.962249,3/21/1994,41844.4,246.328,Doctorate,Goa,Teacher,policy4,Mobile App,policy1,Group,In-Person Meeting,Email,Weekends,German,3
126,57,Female,Widowed,3670.345043,7/15/2010,13069.1,79.75,Associate Degree,Lakshadweep,Artist,policy1,Chat,policy1,Group,In-Person Meeting,In-Person Meeting,Morning,German,3
131,62,Male,Married,3377.349682,9/25/2008,33079,245.901,Associate Degree,Uttarakhand,Nurse,policy4,In-Person,policy1,Group,Mail,Phone,Evening,French,3
134,48,Female,Divorced,3297.469573,12/29/2014,44336.9,362.513,Associate Degree,Haryana,Entrepreneur,policy5,In-Person,policy4,Group,Text,Mail,Anytime,Spanish,3
138,51,Female,Widowed,4488.434458,11/3/1994,18237.1,147.372,High School Diploma,Delhi,Salesperson,policy2,Email,policy2,Business,Email,In-Person Meeting,Evening,French,3
143,44,Female,Married,3262.306547,3/10/2011,33044.4,240.861,Bachelor's Degree,Bihar,Manager,policy2,Email,policy3,Business,In-Person Meeting,In-Person Meeting,Evening,English,3
144,81,Female,Widowed,4593.87223,12/9/1991,49203.7,372.185,Associate Degree,Andhra Pradesh,Lawyer,policy2,Mobile App,policy1,Family,Phone,In-Person Meeting,Weekends,German,3
146,74,Female,Divorced,3701.397264,2/10/1992,40674.2,267.58,Doctorate,Madhya Pradesh,Salesperson,policy4,Email,policy1,Family,Text,In-Person Meeting,Afternoon,German,3
149,54,Female,Widowed,5451.270895,3/26/1995,31313.6,273.433,Doctorate,Puducherry,Manager,policy1,In-Person,policy4,Individual,Phone,Text,Afternoon,French,3
154,63,Male,Married,4295.87858,7/9/2014,30046.3,177.788,Master's Degree,Assam,Teacher,policy3,Mobile App,policy1,Family,Mail,Mail,Afternoon,French,3
155,71,Male,Divorced,4088.469328,6/6/1996,23951.8,235.098,Associate Degree,Mizoram,Entrepreneur,policy1,Mobile App,policy5,Group,Email,Phone,Morning,French,3
159,51,Male,Divorced,4148.653441,9/14/1990,27659.9,193.778,Bachelor's Degree,Odisha,Teacher,policy3,Chat,policy3,Business,Text,In-Person Meeting,Anytime,German,3
161,56,Female,Married,3820.86964,1/17/1992,18589.5,98.127,Doctorate,Tripura,Doctor,policy3,Chat,policy1,Group,Text,Mail,Evening,Mandarin,3
162,40,Female,Widowed,4807.14422,12/7/2012,46987.6,460.428,High School Diploma,Bihar,Lawyer,policy2,Email,policy2,Family,Text,Phone,Evening,German,3
164,71,Male,Widowed,4629.39439,5/14/1995,40177,368.971,Master's Degree,Jharkhand,Entrepreneur,policy3,Mobile App,policy5,Business,Mail,Mail,Weekends,French,3
165,59,Female,Widowed,2450.332226,10/2/2000,48568.6,438.517,Associate Degree,Tripura,Doctor,policy1,Phone,policy2,Family,Email,Mail,Weekends,German,3
168,46,Male,Widowed,3994.681197,7/16/2013,22350.1,142.967,Bachelor's Degree,Madhya Pradesh,Lawyer,policy5,Chat,policy1,Group,In-Person Meeting,Email,Weekends,English,3
172,46,Male,Married,4265.504305,11/17/2011,22336.4,193.796,Associate Degree,Goa,Salesperson,policy4,Phone,policy2,Group,Text,Email,Weekends,English,3
186,44,Female,Widowed,5059.09936,5/9/2007,10675.4,91.575,Master's Degree,Himachal Pradesh,Salesperson,policy2,Mobile App,policy5,Group,Mail,Phone,Afternoon,French,3
191,70,Female,Divorced,3888.089296,7/20/2005,47523.2,258.237,Master's Degree,Assam,Artist,policy3,Email,policy3,Individual,Phone,In-Person Meeting,Anytime,French,3
192,58,Male,Widowed,5120.95676,2/28/2000,38009,244.029,Doctorate,Gujarat,Entrepreneur,policy5,Chat,policy1,Group,Email,In-Person Meeting,Afternoon,French,3
202,63,Female,Married,2984.575142,9/24/2001,22467.3,127.809,Associate Degree,Chhattisgarh,Engineer,policy1,Email,policy5,Business,Text,Email,Morning,English,3
210,67,Male,Divorced,5136.657547,1/2/2003,36101.1,337.814,Associate Degree,Punjab,Lawyer,policy5,Mobile App,policy4,Business,Phone,Email,Weekends,German,3
217,62,Female,Widowed,6097.26265,11/28/2014,15418.6,151.608,Master's Degree,Uttarakhand,Doctor,policy1,Phone,policy1,Group,Email,Email,Weekends,Mandarin,3
219,68,Male,Divorced,4985.377259,12/1/2002,8363.5,46.648,Associate Degree,Andaman and Nicobar Islands,Teacher,policy2,Phone,policy1,Business,Email,In-Person Meeting,Weekends,English,3
221,74,Female,Widowed,3745.370844,8/1/1995,7273.8,39.66,High School Diploma,Maharashtra,Manager,policy4,Chat,policy2,Business,Text,In-Person Meeting,Weekends,French,3
225,65,Female,Widowed,4629.649489,6/5/1999,31331.2,251.881,High School Diploma,Jharkhand,Teacher,policy1,Mobile App,policy4,Group,In-Person Meeting,Phone,Anytime,Mandarin,3
229,48,Female,Widowed,4271.975286,4/15/2003,47431.5,322.484,High School Diploma,Dadra and Nagar Haveli,Artist,policy3,Email,policy1,Group,Phone,Phone,Evening,Spanish,3
231,56,Female,Divorced,4103.14334,5/2/2009,44405.1,432.55,Master's Degree,Odisha,Teacher,policy3,In-Person,policy5,Group,Mail,Mail,Morning,English,3
232,57,Female,Widowed,2616.644766,7/4/2001,49712.6,464.366,Bachelor's Degree,Himachal Pradesh,Teacher,policy1,In-Person,policy4,Family,Email,Mail,Afternoon,English,3
235,43,Female,Widowed,5893.403492,2/19/2006,35983.5,296.884,Bachelor's Degree,Manipur,Teacher,policy3,Phone,policy3,Family,Text,Email,Weekends,Mandarin,3
236,51,Female,Married,5486.869722,1/13/2002,39300.3,279.716,Associate Degree,Madhya Pradesh,Artist,policy2,Mobile App,policy3,Business,In-Person Meeting,Phone,Evening,English,3
237,65,Female,Married,3922.004147,10/14/2007,46324.4,400.122,Master's Degree,Tamil Nadu,Lawyer,policy3,Phone,policy3,Group,Text,In-Person Meeting,Weekends,English,3
243,52,Female,Widowed,4770.306485,3/4/2003,13724.5,78.27,Master's Degree,Delhi,Entrepreneur,policy4,Mobile App,policy2,Business,Email,Text,Evening,Mandarin,3
247,54,Female,Widowed,3669.352508,9/8/2003,21114.9,107.232,Associate Degree,Uttarakhand,Doctor,policy3,Mobile App,policy5,Business,Mail,In-Person Meeting,Morning,English,3
248,51,Female,Widowed,4395.259025,8/14/2001,7158.4,54.693,High School Diploma,Karnataka,Engineer,policy2,Phone,policy1,Business,In-Person Meeting,Mail,Afternoon,German,3
258,62,Male,Widowed,4381.897299,6/29/1998,42370.4,398.958,High School Diploma,Assam,Lawyer,policy3,Chat,policy5,Group,Email,In-Person Meeting,Evening,French,3
263,52,Male,Married,5257.857469,8/10/2009,20597.6,104.38,High School Diploma,Maharashtra,Engineer,policy1,In-Person,policy5,Family,Email,Mail,Anytime,German,3
274,42,Male,Married,3779.0144,7/10/2005,12153.7,119.884,Doctorate,Sikkim,Nurse,policy3,Mobile App,policy4,Individual,Email,Text,Evening,French,3
281,50,Female,Married,3200.327395,6/3/1995,34568.5,239.108,Doctorate,Maharashtra,Doctor,policy2,Email,policy3,Individual,Mail,Text,Weekends,Mandarin,3
282,70,Female,Divorced,6036.243282,5/2/2003,16256.4,119.408,Doctorate,Himachal Pradesh,Entrepreneur,policy3,Email,policy2,Family,Mail,Phone,Evening,French,3
286,62,Female,Widowed,3920.107687,5/6/2001,40051.4,327.171,Doctorate,Nagaland,Manager,policy1,Phone,policy4,Individual,Mail,Mail,Morning,French,3
290,81,Male,Married,4278.061352,5/31/1993,32066.5,192.733,Bachelor's Degree,Lakshadweep,Doctor,policy2,Phone,policy2,Family,In-Person Meeting,Mail,Afternoon,Mandarin,3
291,64,Female,Divorced,3889.834625,1/23/1997,19222.6,184.306,Bachelor's Degree,Punjab,Artist,policy3,Chat,policy2,Business,Mail,In-Person Meeting,Anytime,Spanish,3
292,77,Female,Widowed,4862.845563,11/10/1998,37808.2,360.643,Associate Degree,Chhattisgarh,Manager,policy5,Mobile App,policy1,Business,Text,Phone,Weekends,Spanish,3
295,57,Female,Married,4783.32047,12/14/1999,15232.6,133.256,Master's Degree,Puducherry,Teacher,policy1,In-Person,policy2,Business,Text,In-Person Meeting,Afternoon,Mandarin,3
298,42,Female,Widowed,4256.07392,9/5/2001,13745.3,110.429,High School Diploma,Sikkim,Doctor,policy2,Email,policy1,Individual,Phone,In-Person Meeting,Weekends,Mandarin,3
313,46,Female,Widowed,4059.934111,4/6/1999,20388.5,198.819,High School Diploma,Mizoram,Artist,policy2,Chat,policy5,Group,Phone,Phone,Anytime,Mandarin,3
319,78,Male,Widowed,3742.752182,5/13/2009,24215,169.436,High School Diploma,Delhi,Teacher,policy1,Phone,policy5,Group,Email,Phone,Weekends,Spanish,3
324,71,Female,Divorced,4690.416952,5/29/2001,41935.9,341.1,Doctorate,Andhra Pradesh,Doctor,policy3,Chat,policy1,Business,Text,In-Person Meeting,Weekends,German,3
325,50,Male,Married,3712.724068,8/31/1993,41257.9,356.068,High School Diploma,Sikkim,Lawyer,policy2,In-Person,policy2,Family,Text,Email,Morning,French,3
