ID,Age,Gender,Marital Status,Income Level,Purchase History,Coverage,Premium,Education Level,Geographic Information,Occupation,Behavioral Data,Interactions with Customer Service,Insurance Products Owned,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Cluster
2843,31,Female,Single,6355.266925,8/13/2017,6356.9,41.123,High School Diploma,Madhya Pradesh,Doctor,policy1,Chat,policy5,Group,Text,In-Person Meeting,Evening,French,3
2990,44,Female,Married,6594.364708,5/6/2014,8155.6,46.886,Associate Degree,Kerala,Lawyer,policy1,Chat,policy3,Group,In-Person Meeting,Email,Morning,French,3
1418,55,Male,Married,3414.667711,8/4/2011,16891,161.23,High School Diploma,Goa,Engineer,policy5,Phone,policy3,Group,Email,Text,Morning,English,3
2168,53,Female,Widowed,6341.418806,12/6/2011,25179.8,168.53,Associate Degree,Goa,Engineer,policy5,Mobile App,policy1,Family,In-Person Meeting,Mail,Morning,German,3
97,56,Female,Widowed,4142.009635,5/10/2011,12605,106.982,High School Diploma,Madhya Pradesh,Entrepreneur,policy3,Chat,policy4,Family,Mail,In-Person Meeting,Afternoon,Mandarin,3
2376,62,Female,Married,4294.697102,10/30/2009,13452.3,110.951,Doctorate,Rajasthan,Doctor,policy3,Phone,policy1,Family,Text,Mail,Weekends,German,3
2088,36,Female,Married,5793.171803,4/6/2016,38927.3,336.414,Doctorate,Andaman and Nicobar Islands,Manager,policy1,In-Person,policy2,Business,Text,Phone,Weekends,French,3
1464,45,Male,Married,4964.719491,1/15/2014,20005.6,102.909,Doctorate,West Bengal,Artist,policy3,Chat,policy1,Group,In-Person Meeting,In-Person Meeting,Evening,German,3
3020,60,Female,Divorced,3792.515493,4/12/2010,31184.9,195.28,Master's Degree,Mizoram,Manager,policy4,Chat,policy1,Group,In-Person Meeting,In-Person Meeting,Anytime,German,3
3092,55,Female,Married,3711.81685,7/3/2011,25460.3,212.954,Bachelor's Degree,Telangana,Artist,policy2,Chat,policy3,Group,In-Person Meeting,Phone,Morning,Mandarin,3
898,32,Male,Widowed,5096.527351,4/25/2017,38149.5,240.608,High School Diploma,Manipur,Doctor,policy2,Email,policy3,Family,In-Person Meeting,Email,Weekends,French,3
2920,46,Male,Married,5438.952711,10/13/2013,9063.3,87.151,Master's Degree,Lakshadweep,Doctor,policy3,Mobile App,policy1,Group,In-Person Meeting,Phone,Afternoon,French,3
1550,59,Female,Widowed,5251.966077,8/19/2010,37303.6,363.207,Master's Degree,Andhra Pradesh,Entrepreneur,policy1,Email,policy2,Business,In-Person Meeting,Email,Evening,Mandarin,3
2774,26,Female,Divorced,6923.13741,10/17/2018,21583.7,149.71,High School Diploma,Madhya Pradesh,Lawyer,policy5,Chat,policy4,Group,Text,In-Person Meeting,Afternoon,Mandarin,3
434,54,Male,Married,4316.22716,8/29/2011,41315.4,207.99,Bachelor's Degree,Rajasthan,Nurse,policy3,Mobile App,policy3,Family,Mail,In-Person Meeting,Weekends,German,3
2248,52,Male,Widowed,5304.933257,3/16/2012,29258,231.466,Associate Degree,Andhra Pradesh,Entrepreneur,policy4,Phone,policy3,Business,Mail,In-Person Meeting,Anytime,Spanish,3
3118,56,Male,Married,6087.516215,4/11/2011,35847.4,213.395,Bachelor's Degree,Nagaland,Salesperson,policy4,Phone,policy5,Business,Text,Email,Afternoon,Mandarin,3
404,59,Male,Married,3070.451273,5/30/2010,7377.7,39.486,Doctorate,Assam,Entrepreneur,policy2,Mobile App,policy1,Individual,Email,In-Person Meeting,Anytime,German,3
1299,47,Female,Widowed,5050.792345,7/10/2013,47117.5,249.748,High School Diploma,West Bengal,Teacher,policy5,Chat,policy1,Group,Phone,Mail,Afternoon,German,3
1992,66,Male,Married,5028.670249,8/31/2008,31566,211.674,Doctorate,Puducherry,Lawyer,policy2,Email,policy4,Group,Mail,Mail,Anytime,French,3
2328,43,Male,Widowed,6324.072497,6/22/2014,15241.3,79.516,Associate Degree,Gujarat,Nurse,policy2,Phone,policy2,Group,Email,Phone,Afternoon,Spanish,3
1545,36,Female,Married,4071.56485,3/7/2016,33901.4,173.689,Master's Degree,Manipur,Teacher,policy4,In-Person,policy4,Group,In-Person Meeting,Mail,Anytime,German,3
769,25,Male,Divorced,4438.90639,12/31/2018,11438.4,72.003,Bachelor's Degree,Goa,Salesperson,policy5,In-Person,policy5,Family,Mail,Mail,Weekends,French,3
2828,49,Female,Married,5873.054975,12/20/2012,45593.2,244.572,High School Diploma,Karnataka,Entrepreneur,policy4,Mobile App,policy1,Business,Mail,Phone,Evening,French,3
2627,49,Male,Married,3948.948883,1/31/2013,45900.8,441.81,Bachelor's Degree,Himachal Pradesh,Artist,policy3,Email,policy3,Business,Mail,Email,Evening,French,3
1907,71,Female,Widowed,4401.962212,8/11/2007,43415.7,227.515,High School Diploma,Andhra Pradesh,Engineer,policy4,Phone,policy3,Group,Email,In-Person Meeting,Anytime,French,3
460,48,Female,Widowed,3463.737702,4/26/2013,49562.5,250.427,Bachelor's Degree,Puducherry,Lawyer,policy1,Phone,policy2,Individual,Text,In-Person Meeting,Weekends,English,3
1599,62,Female,Married,4526.71043,10/20/2009,36528.8,327.425,Doctorate,Daman and Diu,Salesperson,policy2,In-Person,policy3,Group,Phone,In-Person Meeting,Evening,Mandarin,3
176,60,Female,Divorced,5799.389865,4/10/2010,15062.5,88.992,Doctorate,Nagaland,Salesperson,policy3,Mobile App,policy5,Family,Text,In-Person Meeting,Anytime,Mandarin,3
2711,62,Female,Married,2506.254053,9/8/2009,20506.3,187.909,Bachelor's Degree,Lakshadweep,Artist,policy3,Mobile App,policy5,Family,Phone,Mail,Morning,German,3
360,31,Female,Married,5087.537372,8/2/2017,19302.9,157.523,High School Diploma,Uttar Pradesh,Manager,policy2,In-Person,policy2,Group,Email,Text,Anytime,Mandarin,3
3439,42,Female,Married,4766.044565,10/29/2014,26565.7,210.062,Associate Degree,Delhi,Salesperson,policy5,Phone,policy2,Business,Email,Mail,Morning,German,3
1773,56,Female,Married,5107.489128,3/30/2011,20025.9,180.313,Associate Degree,Bihar,Nurse,policy3,Chat,policy5,Group,Mail,Text,Afternoon,Mandarin,3
1095,36,Male,Widowed,5487.379744,3/23/2016,38326,285.989,Associate Degree,Gujarat,Teacher,policy4,In-Person,policy3,Group,Email,Phone,Weekends,Spanish,3
2313,61,Male,Married,5768.535851,12/27/2009,27184.9,151.659,Associate Degree,Assam,Artist,policy1,Mobile App,policy4,Business,Mail,Email,Evening,German,3
2209,60,Female,Widowed,5634.35016,5/16/2010,22397.9,152.179,Master's Degree,Sikkim,Teacher,policy5,Email,policy3,Business,Phone,Text,Anytime,Mandarin,3
1370,57,Female,Widowed,4953.652173,1/17/2011,29259.9,229.047,High School Diploma,Delhi,Salesperson,policy5,Email,policy1,Group,Text,Phone,Anytime,English,3
1755,38,Female,Widowed,3822.434792,10/26/2015,25575.3,188.361,High School Diploma,Puducherry,Salesperson,policy1,Email,policy1,Group,In-Person Meeting,In-Person Meeting,Weekends,German,3
1927,55,Female,Widowed,6885.149409,5/31/2011,14324.6,81.457,Bachelor's Degree,Uttar Pradesh,Manager,policy4,Phone,policy2,Group,Phone,In-Person Meeting,Afternoon,German,3
771,68,Female,Married,6300.594492,5/18/2008,13073,130.695,Associate Degree,Delhi,Entrepreneur,policy4,In-Person,policy1,Group,Mail,In-Person Meeting,Weekends,Mandarin,3
637,42,Female,Married,5855.539712,9/21/2014,40901.4,351.364,Master's Degree,Madhya Pradesh,Nurse,policy2,Mobile App,policy5,Group,Email,Phone,Weekends,Mandarin,3
2720,53,Female,Widowed,5308.468217,1/30/2012,23108.9,128.263,High School Diploma,Uttar Pradesh,Engineer,policy5,Email,policy2,Family,Phone,Phone,Afternoon,French,3
3289,48,Male,Married,6014.324712,3/18/2013,21132.3,127.292,Bachelor's Degree,Manipur,Lawyer,policy5,Mobile App,policy2,Business,In-Person Meeting,Mail,Afternoon,English,3
3180,38,Female,Married,3992.17564,8/21/2015,48704.3,403.272,High School Diploma,Daman and Diu,Lawyer,policy1,Email,policy1,Group,Email,Phone,Morning,Spanish,3
3366,34,Male,Widowed,5012.558446,9/9/2016,15346.3,82.619,High School Diploma,Gujarat,Salesperson,policy2,Mobile App,policy1,Group,Text,In-Person Meeting,Morning,German,3
1213,42,Male,Married,5029.90224,10/26/2014,38051.1,269.76,High School Diploma,Manipur,Salesperson,policy4,Phone,policy2,Individual,Email,Email,Weekends,German,3
1815,55,Male,Married,5575.771388,6/2/2011,6237.9,37.639,High School Diploma,Maharashtra,Doctor,policy2,In-Person,policy5,Group,Phone,Email,Morning,Spanish,3
2898,37,Female,Married,5014.160875,2/4/2016,9231.7,90.162,High School Diploma,Lakshadweep,Lawyer,policy2,Mobile App,policy5,Group,In-Person Meeting,Text,Evening,French,3
3195,68,Female,Married,3402.992433,3/5/2008,12629,89.598,Associate Degree,Gujarat,Entrepreneur,policy4,Email,policy1,Business,Email,Text,Anytime,French,3
252,44,Female,Married,4963.604262,3/30/2014,29767.7,188.719,Master's Degree,Andaman and Nicobar Islands,Lawyer,policy3,Phone,policy2,Group,Phone,Phone,Morning,German,3
2906,46,Female,Married,3587.572666,10/21/2013,6573.4,47.985,High School Diploma,Andaman and Nicobar Islands,Artist,policy5,Phone,policy5,Business,Email,Text,Evening,French,3
2876,34,Female,Married,3527.277533,9/21/2016,46237.5,423.22,High School Diploma,Lakshadweep,Lawyer,policy3,Email,policy3,Family,Text,Phone,Anytime,French,3
1382,53,Female,Married,5259.184568,2/6/2012,20913.2,126.516,Doctorate,Odisha,Lawyer,policy1,Mobile App,policy5,Group,Email,Email,Afternoon,Spanish,3
1839,49,Female,Married,4111.040667,11/28/2012,21177.1,149.08,High School Diploma,West Bengal,Lawyer,policy1,Email,policy2,Business,Phone,In-Person Meeting,Anytime,English,3
3237,44,Male,Married,4005.557216,2/28/2014,47976.3,366.311,Master's Degree,Meghalaya,Engineer,policy2,Chat,policy1,Group,In-Person Meeting,Phone,Anytime,English,3
3282,49,Female,Divorced,4203.049944,11/19/2012,39895.1,267.486,Doctorate,Arunachal Pradesh,Teacher,policy2,In-Person,policy5,Group,Email,Phone,Evening,English,3
437,50,Male,Married,5296.376234,11/15/2012,42707.8,415.675,High School Diploma,Odisha,Lawyer,policy3,Mobile App,policy1,Family,Phone,In-Person Meeting,Afternoon,German,3
821,44,Female,Married,4056.810547,3/31/2014,19521.3,192.11,Master's Degree,Arunachal Pradesh,Salesperson,policy1,In-Person,policy5,Group,Mail,Email,Weekends,French,3
474,44,Male,Widowed,4482.503268,3/29/2014,48435.2,342.717,Doctorate,Mizoram,Doctor,policy1,In-Person,policy1,Individual,Mail,Email,Weekends,French,3
1401,49,Female,Married,5293.229428,2/1/2013,30927.8,193.63,Bachelor's Degree,Maharashtra,Artist,policy3,Email,policy5,Business,Email,Email,Weekends,German,3
506,42,Male,Married,4631.477871,10/11/2014,27630.5,259.748,Master's Degree,Karnataka,Teacher,policy4,Chat,policy1,Group,In-Person Meeting,Phone,Weekends,Spanish,3
1250,64,Female,Widowed,3600.026732,2/19/2009,33381.7,267.708,Doctorate,Mizoram,Doctor,policy5,Email,policy2,Individual,Text,In-Person Meeting,Anytime,Spanish,3
2327,50,Female,Widowed,4876.470242,8/22/2012,46568.5,297.599,Master's Degree,Himachal Pradesh,Manager,policy5,In-Person,policy3,Group,In-Person Meeting,Mail,Weekends,German,3
192,48,Female,Married,5499.993615,2/28/2013,35973.2,308.987,Bachelor's Degree,Mizoram,Engineer,policy1,Email,policy3,Group,Text,Mail,Weekends,Spanish,3
2193,72,Male,Married,5184.621793,3/8/2007,41165.2,356.671,High School Diploma,Puducherry,Doctor,policy2,Mobile App,policy1,Group,Mail,Email,Weekends,Mandarin,3
2905,46,Female,Married,3703.052734,10/20/2013,25578.2,243.237,Master's Degree,Chhattisgarh,Lawyer,policy3,Mobile App,policy3,Group,Email,Email,Weekends,French,3
2937,70,Female,Married,7481.132441,8/22/2007,34345.9,174.463,High School Diploma,Karnataka,Salesperson,policy3,Mobile App,policy4,Business,Phone,Email,Afternoon,French,3
1226,39,Female,Married,6000.985449,5/22/2015,25975.5,195.158,Doctorate,Chhattisgarh,Doctor,policy2,Phone,policy5,Business,Email,Text,Anytime,English,3
2825,59,Female,Married,3770.546946,7/28/2010,5402.5,45.789,High School Diploma,Chhattisgarh,Salesperson,policy2,Mobile App,policy3,Business,Email,In-Person Meeting,Weekends,German,3
3110,49,Male,Married,4863.644735,12/10/2012,18019.3,169,Bachelor's Degree,Bihar,Engineer,policy3,Mobile App,policy1,Group,In-Person Meeting,Text,Weekends,German,3
2416,56,Female,Divorced,3289.949669,3/6/2011,22285.7,181.838,High School Diploma,Gujarat,Engineer,policy3,Mobile App,policy1,Group,Email,In-Person Meeting,Evening,Mandarin,3
1848,56,Female,Married,5683.752404,3/7/2011,14069.7,80.861,High School Diploma,Haryana,Entrepreneur,policy1,Mobile App,policy2,Business,Mail,In-Person Meeting,Weekends,French,3
2555,24,Female,Married,5439.888518,2/28/2019,9915.6,88.005,Master's Degree,Dadra and Nagar Haveli,Lawyer,policy1,Mobile App,policy4,Business,Mail,Mail,Afternoon,German,3
1760,43,Male,Widowed,6025.351973,7/23/2014,23405.4,224.826,Master's Degree,Himachal Pradesh,Teacher,policy5,Phone,policy3,Business,Mail,Text,Weekends,German,3
3077,51,Female,Widowed,5257.118974,7/9/2012,23830.5,147.67,Master's Degree,Uttarakhand,Manager,policy1,Chat,policy2,Business,Text,Phone,Evening,French,3
1237,53,Female,Married,4888.302292,12/14/2011,7593.8,58.518,Doctorate,Nagaland,Salesperson,policy5,Email,policy5,Business,Email,In-Person Meeting,Weekends,English,3
24,49,Male,Married,4576.716375,12/29/2012,37224.5,368.321,Doctorate,Meghalaya,Manager,policy1,Mobile App,policy5,Group,Text,Text,Weekends,Mandarin,3
1744,60,Male,Married,7197.068695,5/13/2010,24071.5,154.524,High School Diploma,Gujarat,Lawyer,policy3,Phone,policy1,Individual,Mail,Mail,Anytime,Spanish,3
365,39,Female,Married,3774.073115,8/3/2015,12239.4,70.102,Doctorate,Lakshadweep,Manager,policy1,In-Person,policy3,Individual,Mail,Mail,Afternoon,German,3
2041,58,Female,Married,5511.027882,9/19/2010,47914.5,326.012,Doctorate,Nagaland,Manager,policy2,Phone,policy1,Individual,In-Person Meeting,Phone,Morning,French,3
2554,49,Male,Widowed,6370.464482,11/26/2012,12979.5,99.508,Associate Degree,Maharashtra,Doctor,policy3,Mobile App,policy4,Business,In-Person Meeting,Mail,Weekends,French,3
667,59,Female,Married,3767.515312,6/2/2010,17050.7,117.862,Bachelor's Degree,Dadra and Nagar Haveli,Engineer,policy4,Email,policy3,Individual,Phone,Email,Weekends,French,3
1694,48,Female,Married,5194.892837,5/15/2013,24927.1,132.418,Bachelor's Degree,Rajasthan,Lawyer,policy1,Chat,policy1,Group,Text,Text,Evening,Mandarin,3
3124,54,Male,Widowed,4424.744122,10/15/2011,27412.6,217.673,Doctorate,Puducherry,Doctor,policy1,Mobile App,policy4,Family,Email,Mail,Evening,German,3
2853,35,Female,Married,5728.001389,6/29/2016,5311.4,28,Master's Degree,Arunachal Pradesh,Entrepreneur,policy5,Mobile App,policy3,Family,Phone,Email,Weekends,Mandarin,3
798,54,Female,Married,6121.562856,11/8/2011,39566.5,256.568,Bachelor's Degree,Gujarat,Artist,policy2,Mobile App,policy4,Business,Email,In-Person Meeting,Anytime,German,3
3386,49,Male,Widowed,5546.155688,1/4/2013,17621.8,152.212,Bachelor's Degree,Daman and Diu,Nurse,policy3,Chat,policy5,Individual,Text,Phone,Afternoon,German,3
679,56,Female,Married,3974.386806,3/13/2011,40851.1,400.67,Master's Degree,Uttarakhand,Engineer,policy4,Email,policy3,Group,Mail,In-Person Meeting,Afternoon,Mandarin,3
3083,68,Male,Married,7823.543452,3/19/2008,31960.9,293.785,Bachelor's Degree,Madhya Pradesh,Lawyer,policy3,Phone,policy1,Family,Email,In-Person Meeting,Weekends,Spanish,3
1210,46,Female,Married,4820.278239,9/30/2013,39593.2,302.051,Associate Degree,Assam,Artist,policy5,Email,policy3,Group,In-Person Meeting,Mail,Morning,Mandarin,3
2134,55,Female,Married,5039.690591,5/22/2011,31859.1,171.892,Doctorate,Sikkim,Manager,policy3,Phone,policy3,Family,Phone,In-Person Meeting,Weekends,French,3
1075,47,Female,Widowed,4957.379125,7/9/2013,13246.4,99.901,Doctorate,Chhattisgarh,Engineer,policy3,Phone,policy3,Business,Mail,Email,Afternoon,French,3
1719,45,Male,Divorced,4630.486835,2/5/2014,45370.8,398.478,Doctorate,Jharkhand,Engineer,policy1,Mobile App,policy2,Group,Mail,Mail,Anytime,Spanish,3
1027,56,Male,Divorced,5745.744512,4/30/2011,19269,160.768,Associate Degree,West Bengal,Teacher,policy5,Mobile App,policy5,Individual,Mail,Email,Weekends,French,3
890,49,Male,Divorced,5299.138048,2/17/2013,28726.8,228.902,High School Diploma,Dadra and Nagar Haveli,Doctor,policy3,Email,policy5,Business,Email,In-Person Meeting,Morning,German,3
3426,65,Female,Widowed,5028.704113,12/9/2008,26922.2,134.695,Master's Degree,Rajasthan,Salesperson,policy5,Email,policy3,Group,In-Person Meeting,Email,Anytime,German,3
1542,42,Female,Divorced,4879.255082,9/29/2014,8037.3,62.28,Doctorate,Chandigarh,Doctor,policy1,Mobile App,policy1,Family,Email,Phone,Afternoon,French,3
412,45,Female,Married,4022.251496,2/8/2014,5088.2,38.65,Doctorate,Puducherry,Entrepreneur,policy3,Chat,policy1,Individual,In-Person Meeting,Phone,Evening,German,3
1298,42,Female,Widowed,6534.727627,9/2/2014,30482.2,171.263,Doctorate,Telangana,Salesperson,policy5,Mobile App,policy2,Business,Mail,Phone,Morning,English,3
3049,47,Female,Married,3633.023559,8/3/2013,40539.8,324.188,Master's Degree,Jharkhand,Salesperson,policy1,Phone,policy4,Group,In-Person Meeting,In-Person Meeting,Afternoon,Mandarin,3
1015,60,Female,Widowed,5396.094021,4/10/2010,28747.4,205.686,Doctorate,Uttar Pradesh,Artist,policy3,Mobile App,policy5,Group,Text,Phone,Anytime,French,3
2672,41,Female,Widowed,5186.112791,12/7/2014,10573.9,75.883,Doctorate,Arunachal Pradesh,Nurse,policy3,Mobile App,policy1,Group,Email,Email,Weekends,English,3
2823,61,Female,Married,4249.679331,12/29/2009,44344.4,320.643,Doctorate,Puducherry,Salesperson,policy4,Email,policy5,Individual,Text,Text,Weekends,Spanish,3
1056,46,Male,Married,4950.890016,9/13/2013,29516,174.273,Associate Degree,Andhra Pradesh,Engineer,policy2,In-Person,policy2,Individual,Text,In-Person Meeting,Weekends,Mandarin,3
3027,48,Female,Widowed,6136.875053,4/14/2013,32001.2,232.019,Master's Degree,Andaman and Nicobar Islands,Teacher,policy5,Phone,policy5,Family,Mail,Text,Weekends,Spanish,3
1474,43,Female,Widowed,2726.431448,6/20/2014,25123.9,201.275,Associate Degree,Lakshadweep,Doctor,policy4,Phone,policy2,Family,Mail,Text,Anytime,German,3
2071,40,Male,Married,4248.363985,4/8/2015,18892.5,98.388,Doctorate,Arunachal Pradesh,Salesperson,policy2,Chat,policy1,Business,Phone,Phone,Evening,Mandarin,3
2624,58,Male,Widowed,5627.190871,10/3/2010,39723.6,327.468,Associate Degree,Himachal Pradesh,Salesperson,policy1,In-Person,policy3,Family,Mail,Email,Evening,French,3
1791,49,Male,Married,5843.735727,2/15/2013,45588.1,275.913,Associate Degree,Uttar Pradesh,Teacher,policy4,Email,policy1,Individual,In-Person Meeting,Email,Evening,French,3
2911,66,Female,Widowed,4956.353295,10/25/2008,43138.7,241.147,Associate Degree,Gujarat,Lawyer,policy3,Email,policy3,Group,Text,Phone,Morning,Spanish,3
2530,69,Female,Divorced,4628.66482,11/22/2007,13904.4,81.68,Doctorate,Nagaland,Teacher,policy3,In-Person,policy2,Business,Text,Mail,Weekends,French,3
435,52,Male,Widowed,6052.577264,5/15/2012,8923.6,72.433,Doctorate,Madhya Pradesh,Lawyer,policy1,Phone,policy2,Family,In-Person Meeting,Mail,Evening,Spanish,3
3081,48,Female,Widowed,5358.805689,3/2/2013,25796.8,241.933,Doctorate,Puducherry,Manager,policy3,Phone,policy3,Individual,In-Person Meeting,Email,Anytime,French,3
3186,44,Male,Widowed,5370.633317,2/18/2014,17122.5,149.274,Master's Degree,Andhra Pradesh,Teacher,policy1,Chat,policy4,Family,Email,Mail,Evening,German,3
3132,38,Male,Widowed,5477.55463,11/13/2015,5783.7,47.61,Associate Degree,Haryana,Artist,policy3,Chat,policy1,Group,Text,In-Person Meeting,Weekends,German,3
1612,62,Female,Widowed,6800.634582,10/1/2009,21575,125.72,Doctorate,Andhra Pradesh,Lawyer,policy2,Chat,policy3,Group,Email,Phone,Afternoon,French,3
3326,59,Male,Married,3775.401981,6/10/2010,27648.6,234.564,Bachelor's Degree,Haryana,Teacher,policy3,Mobile App,policy5,Individual,Phone,Mail,Morning,Spanish,3
2934,59,Male,Widowed,6930.371256,5/25/2010,39152.4,290.291,Associate Degree,Rajasthan,Entrepreneur,policy4,Phone,policy1,Group,Email,Phone,Weekends,Mandarin,3
493,39,Female,Married,4792.351155,8/12/2015,30481.7,210.122,High School Diploma,Punjab,Doctor,policy3,Mobile App,policy4,Family,Phone,Phone,Morning,French,3
1842,59,Female,Married,4685.876695,7/3/2010,12093.4,76.88,Doctorate,Jharkhand,Lawyer,policy3,Chat,policy1,Business,Mail,In-Person Meeting,Evening,German,3
982,77,Female,Married,4970.397902,2/9/2006,11028.2,76.312,Master's Degree,West Bengal,Doctor,policy3,Phone,policy1,Group,Mail,Mail,Afternoon,German,3
1246,54,Male,Married,5095.642668,9/17/2011,42484.2,359.226,Doctorate,Uttar Pradesh,Salesperson,policy1,Email,policy2,Group,Text,Phone,Evening,German,3
2616,52,Female,Married,5868.95656,2/25/2012,28197.7,250.194,Associate Degree,Goa,Manager,policy5,Email,policy5,Family,Email,In-Person Meeting,Evening,Mandarin,3
2989,45,Male,Widowed,5542.515642,12/3/2013,49478.3,260.676,Master's Degree,West Bengal,Teacher,policy3,Phone,policy3,Business,Phone,Mail,Afternoon,Spanish,3
2514,59,Male,Married,4666.466469,6/11/2010,21269.6,204.526,Doctorate,Rajasthan,Engineer,policy1,In-Person,policy3,Group,Text,Phone,Morning,Spanish,3
2012,51,Female,Divorced,4616.609999,6/22/2012,40021.8,284.457,Associate Degree,Lakshadweep,Manager,policy4,In-Person,policy5,Individual,Email,Phone,Evening,German,3
1792,57,Female,Married,5790.555268,12/4/2010,41637.8,320.628,Master's Degree,Himachal Pradesh,Manager,policy2,In-Person,policy2,Business,In-Person Meeting,In-Person Meeting,Evening,Mandarin,3
2557,51,Female,Widowed,6657.749899,6/30/2012,27497,166.053,Bachelor's Degree,Madhya Pradesh,Salesperson,policy4,In-Person,policy5,Group,Phone,Phone,Morning,Spanish,3
2644,56,Male,Married,3775.08844,3/12/2011,23916.7,122.869,Bachelor's Degree,Uttar Pradesh,Salesperson,policy1,In-Person,policy2,Family,Phone,Mail,Weekends,Spanish,3
178,47,Female,Married,5234.692561,6/23/2013,5899.7,31.975,Master's Degree,Arunachal Pradesh,Nurse,policy5,In-Person,policy3,Business,Mail,Phone,Evening,German,3
844,47,Male,Widowed,4397.923654,8/9/2013,26816.8,234.962,High School Diploma,Rajasthan,Salesperson,policy5,Email,policy1,Individual,Mail,Text,Morning,French,3
1706,35,Female,Married,6792.068101,8/16/2016,26389.3,214.296,Associate Degree,Himachal Pradesh,Artist,policy4,Email,policy3,Family,In-Person Meeting,In-Person Meeting,Morning,French,3
2529,60,Male,Married,3221.150617,4/4/2010,21933,117.265,Master's Degree,Sikkim,Lawyer,policy1,Email,policy2,Family,In-Person Meeting,Mail,Morning,English,3
1723,55,Female,Married,4975.30021,7/17/2011,19138.5,128.684,Doctorate,Gujarat,Lawyer,policy4,Chat,policy1,Group,Phone,Mail,Morning,English,3
3445,54,Female,Married,5529.070372,9/23/2011,7981.3,62.551,Associate Degree,Daman and Diu,Doctor,policy1,In-Person,policy2,Group,Email,Email,Weekends,Spanish,3
2380,54,Male,Widowed,3067.682266,10/1/2011,26328.6,220.062,Doctorate,Odisha,Nurse,policy2,In-Person,policy1,Group,Mail,Text,Weekends,Mandarin,3
1768,49,Male,Widowed,3934.862974,1/1/2013,30668.1,164.923,High School Diploma,Telangana,Salesperson,policy1,In-Person,policy1,Business,Email,Phone,Morning,German,3
2651,71,Female,Married,5459.296572,8/12/2007,20968.2,200.418,Associate Degree,Dadra and Nagar Haveli,Doctor,policy3,Mobile App,policy3,Group,In-Person Meeting,Phone,Evening,German,3
1939,42,Female,Married,4241.029457,10/17/2014,5401.1,33.2,Associate Degree,Arunachal Pradesh,Engineer,policy1,Chat,policy1,Business,Text,In-Person Meeting,Weekends,German,3
267,55,Female,Divorced,5750.894101,6/12/2011,43492.8,430.636,Doctorate,Mizoram,Entrepreneur,policy3,Chat,policy2,Individual,Phone,Text,Evening,Spanish,3
1269,46,Female,Widowed,3335.275397,10/7/2013,7004.5,56.817,Doctorate,Andhra Pradesh,Lawyer,policy3,Phone,policy2,Group,Mail,Phone,Evening,German,3
46,44,Female,Married,6029.008641,5/12/2014,39160.9,366.079,Bachelor's Degree,Himachal Pradesh,Manager,policy2,Phone,policy2,Family,Email,Email,Weekends,French,3
2590,51,Female,Widowed,5331.1566,7/27/2012,49807.3,249.352,Doctorate,Meghalaya,Manager,policy3,Email,policy1,Individual,Mail,Email,Afternoon,German,3
990,47,Male,Widowed,6980.206145,6/22/2013,49552.7,421.991,Doctorate,Nagaland,Engineer,policy5,Email,policy3,Group,Phone,Text,Weekends,French,3
2582,35,Female,Married,5692.926757,8/1/2016,33879.9,289.498,Doctorate,Delhi,Artist,policy1,In-Person,policy2,Group,Email,Text,Evening,Mandarin,3
394,46,Female,Widowed,3372.124199,9/23/2013,24975.7,160.246,Doctorate,Bihar,Entrepreneur,policy3,In-Person,policy3,Family,Email,Phone,Anytime,French,3
2350,47,Female,Widowed,3795.298932,8/2/2013,44270.4,414.851,Doctorate,Delhi,Doctor,policy2,Phone,policy1,Group,Phone,Email,Weekends,Mandarin,3
3446,25,Female,Widowed,5077.185324,2/15/2019,20467.2,166.167,Associate Degree,Telangana,Entrepreneur,policy2,Email,policy1,Business,Mail,Mail,Morning,English,3
416,58,Female,Widowed,5417.260166,9/20/2010,14128.8,116.695,High School Diploma,Maharashtra,Doctor,policy5,Chat,policy2,Group,Email,Mail,Anytime,Mandarin,3
1919,52,Female,Widowed,6252.115111,4/22/2012,45696.5,320.704,Doctorate,Andaman and Nicobar Islands,Entrepreneur,policy2,Phone,policy3,Business,Phone,In-Person Meeting,Afternoon,French,3
3302,55,Male,Married,4025.149603,6/26/2011,35748.1,181.907,Associate Degree,Manipur,Lawyer,policy4,Chat,policy4,Group,In-Person Meeting,In-Person Meeting,Weekends,Spanish,3
2002,50,Female,Married,4345.272963,9/12/2012,7730.2,46.492,Master's Degree,Delhi,Engineer,policy1,Phone,policy5,Group,Mail,Phone,Anytime,English,3
5,41,Female,Widowed,3944.267241,1/2/2015,41097.1,279.766,Doctorate,Tripura,Lawyer,policy3,Chat,policy4,Family,In-Person Meeting,Email,Evening,French,3
2014,55,Female,Married,5082.779594,7/16/2011,36171.4,185.353,Doctorate,Odisha,Salesperson,policy1,Email,policy4,Family,Phone,Text,Weekends,Spanish,3
1587,42,Female,Married,7774.023403,11/13/2014,22632.6,188.68,Doctorate,Haryana,Salesperson,policy1,In-Person,policy4,Family,In-Person Meeting,Phone,Evening,German,3
1242,50,Female,Widowed,4300.349264,11/11/2012,35689.9,187.515,Master's Degree,Lakshadweep,Doctor,policy3,Email,policy2,Individual,Text,Mail,Anytime,German,3
